x,y
0,7.152557373046875e-06
1,5.245208740234375e-06
2,5.245208740234375e-06
3,6.198883056640625e-06
4,7.152557373046875e-06
5,8.106231689453125e-06
6,9.059906005859375e-06
7,9.298324584960938e-06
8,1.0013580322265625e-05
9,1.0967254638671875e-05
10,1.1920928955078125e-05
11,1.2159347534179688e-05
12,1.4066696166992188e-05
13,1.4066696166992188e-05
14,1.52587890625e-05
15,1.5974044799804688e-05
16,1.6689300537109375e-05
17,1.7881393432617188e-05
18,2.193450927734375e-05
19,1.9073486328125e-05
20,1.9788742065429688e-05
21,2.09808349609375e-05
22,2.288818359375e-05
23,2.3126602172851562e-05
24,2.6702880859375e-05
25,2.4080276489257812e-05
26,2.4080276489257812e-05
27,2.5033950805664062e-05
28,5.125999450683594e-05
29,2.6702880859375e-05
30,3.790855407714844e-05
31,2.9087066650390625e-05
32,4.601478576660156e-05
33,3.0279159545898438e-05
34,3.0994415283203125e-05
35,3.218650817871094e-05
36,3.218650817871094e-05
37,3.314018249511719e-05
38,3.409385681152344e-05
39,3.504753112792969e-05
40,3.600120544433594e-05
41,3.719329833984375e-05
42,3.814697265625e-05
43,3.886222839355469e-05
44,3.933906555175781e-05
45,4.029273986816406e-05
46,4.124641418457031e-05
47,4.38690185546875e-05
48,4.291534423828125e-05
49,4.291534423828125e-05
50,4.410743713378906e-05
51,4.506111145019531e-05
52,4.6253204345703125e-05
53,4.7206878662109375e-05
54,4.7206878662109375e-05
55,4.8160552978515625e-05
56,4.9114227294921875e-05
57,5.030632019042969e-05
58,5.1975250244140625e-05
59,5.221366882324219e-05
60,5.221366882324219e-05
61,5.316734313964844e-05
62,5.412101745605469e-05
63,5.507469177246094e-05
64,5.602836608886719e-05
65,7.557868957519531e-05
66,6.890296936035156e-05
67,7.510185241699219e-05
68,6.079673767089844e-05
69,6.008148193359375e-05
70,6.079673767089844e-05
71,6.198883056640625e-05
72,0.00011610984802246094
73,6.413459777832031e-05
74,6.413459777832031e-05
75,6.818771362304688e-05
76,6.628036499023438e-05
77,6.890296936035156e-05
78,6.985664367675781e-05
79,7.486343383789062e-05
80,9.298324584960938e-05
81,7.295608520507812e-05
82,9.322166442871094e-05
83,8.082389831542969e-05
84,7.557868957519531e-05
85,7.605552673339844e-05
86,7.605552673339844e-05
87,7.700920104980469e-05
88,0.00010585784912109375
89,0.00010800361633300781
90,7.987022399902344e-05
91,7.796287536621094e-05
92,8.106231689453125e-05
93,8.225440979003906e-05
94,8.416175842285156e-05
95,8.392333984375e-05
96,8.392333984375e-05
97,8.392333984375e-05
98,8.606910705566406e-05
99,8.702278137207031e-05
100,8.821487426757812e-05
101,8.821487426757812e-05
102,8.893013000488281e-05
